customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9867-NNXLC,Male,1,0,0,35,1,1,101.4,3496.3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
6797-LNAQX,Male,1,0,0,1,0,1,25.1,25.1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0129-QMPDR,Male,1,1,0,62,1,1,89.8,5629.55,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
5600-PDUJF,Female,0,0,0,12,1,1,89.75,1052.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0508-OOLTO,Male,0,0,0,29,0,1,24.85,788.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7129-ACFOG,Male,0,1,0,49,1,1,93.85,4733.1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1334-FJSVR,Male,0,0,0,13,1,1,19.95,253.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0667-NSRGI,Female,0,1,1,33,1,1,93.8,3124.5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4644-PIZRT,Male,0,0,0,2,1,0,20.35,33.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1153-GNOLC,Female,0,0,0,20,1,1,18.9,347.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4325-NFSKC,Male,0,0,0,23,1,1,81.0,1917.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
4701-AHWMW,Female,0,0,0,66,0,1,61.35,4193.4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
9065-ZCPQX,Female,0,1,0,20,1,1,96.55,1901.65,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2962-XPMCQ,Female,0,0,0,56,0,1,44.85,2564.95,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
5760-FXFVO,Female,1,1,0,31,0,1,50.4,1580.1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
0463-WZZKO,Female,0,1,0,72,1,1,92.4,6786.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
6873-UDNLD,Male,0,1,1,51,0,0,59.3,3014.65,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
9174-FKWZE,Female,0,1,1,59,1,0,20.6,1286,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6655-LHBYW,Female,0,0,0,1,1,1,70.25,70.25,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3737-GCSPV,Male,0,0,0,16,1,1,20.6,330.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5394-SVGJV,Male,0,1,0,2,1,0,76.4,151.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3976-NLDEZ,Male,0,0,1,36,1,1,94.7,3512.5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
5626-MGTUK,Male,0,1,1,42,1,0,20.25,854.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4501-UYKBC,Female,0,1,1,31,1,1,19.55,658.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2809-ZMYOQ,Male,1,1,0,6,1,1,84.2,519.15,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4254-QPEDE,Male,0,1,1,32,1,1,69.75,2347.9,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3195-TQDZX,Female,1,0,0,8,1,0,85.2,695.75,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
7611-YKYTC,Male,0,0,0,30,1,0,19.7,625.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7560-QRBXH,Male,0,1,1,72,1,1,108.4,7767.25,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
3887-PBQAO,Female,1,1,1,48,0,0,29.9,1388.75,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3556-BVQGL,Female,1,0,0,5,1,1,69.05,318.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2990-HWIML,Female,0,0,0,10,1,1,80.25,846,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
2379-GYFLQ,Male,0,0,0,5,1,0,19.95,107.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
8008-OTEZX,Female,0,0,0,12,1,1,98.9,1120.95,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
3982-JGSFD,Female,1,1,0,23,1,1,95.1,2326.05,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3334-CTHOL,Female,0,1,1,34,1,0,87.45,2874.15,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
4060-LDNLU,Female,0,1,0,11,1,1,102.0,1145.35,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1258-YMZNM,Female,0,1,1,58,0,1,55.5,3166.9,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0902-RFHOF,Male,0,0,0,1,1,0,70.4,70.4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3094-JOJAI,Male,0,0,0,56,1,1,64.65,3665.55,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
4830-FAXFM,Female,0,0,0,10,1,1,19.3,185.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6331-LWDTQ,Female,1,0,0,2,1,0,81.5,162.55,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3219-JQRSL,Female,0,0,1,1,1,0,78.65,78.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1137-DGOWI,Male,1,1,0,54,1,1,110.45,6077.75,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5186-SAMNZ,Male,0,0,0,13,1,0,19.45,270.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2578-JQPHZ,Male,0,0,0,58,1,0,80.65,4807.35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
8606-OEGQZ,Male,0,0,1,1,1,1,20.25,20.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
8203-XJZRC,Female,1,0,0,2,1,0,89.5,161.5,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4274-DRSQT,Female,0,1,1,72,1,0,90.95,6652.45,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
6227-FBDXH,Male,0,1,1,56,1,0,24.15,1402.25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2014-MKGMH,Female,0,1,0,48,1,1,100.05,4834,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1043-UXOVO,Male,0,1,1,63,1,0,74.5,4674.55,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1335-NTIUC,Male,0,0,0,62,1,1,92.3,5731.45,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
9470-YFUYI,Male,0,1,0,3,1,1,20.55,51.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5777-ZPQNC,Female,0,1,1,7,1,0,20.45,150.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5143-EGQFK,Female,0,0,0,15,1,0,86.2,1270.2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5442-PPTJY,Male,0,1,1,16,1,1,90.8,1442.2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
0739-UUAJR,Female,0,1,1,32,0,1,35.15,1051.05,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8690-ZVLCL,Male,0,1,1,25,1,0,53.65,1355.45,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1028-FFNJK,Female,0,0,0,66,1,1,90.05,5965.95,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
5084-OOVCJ,Male,0,0,0,1,0,0,24.4,24.4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4471-KXAUH,Male,0,1,1,31,1,0,54.35,1647,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
3874-EQOEP,Male,1,0,0,56,1,1,101.05,5594,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1820-DJFPH,Male,0,0,0,1,1,1,86.6,86.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2900-PHPLN,Male,0,0,1,30,0,1,44.5,1307.8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6851-WEFYX,Female,0,1,1,23,0,0,34.6,813.45,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
7268-WNTCP,Female,0,0,0,26,1,1,80.7,2193,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6839-ITVZJ,Male,0,1,0,70,1,0,72.95,5265.55,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0862-PRCBS,Male,0,0,0,31,1,1,72.45,2156.25,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
3389-KTRXV,Female,0,0,0,59,1,0,95.8,5655.45,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5201-USSQZ,Male,0,1,1,27,1,0,100.75,2793.55,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8313-AFGBW,Male,0,1,1,61,1,1,68.05,4158.25,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
8495-LJDFO,Female,0,0,0,30,1,1,79.3,2427.1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
4853-OITSN,Male,1,1,0,69,0,1,29.8,2134.3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
3301-VKTGC,Male,1,0,0,46,1,0,85.0,3969.4,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9747-DDZOS,Male,0,1,1,35,1,1,109.95,3782.4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6620-HVDUJ,Female,0,1,1,13,1,0,88.35,1222.8,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2560-WBWXF,Female,0,0,0,21,1,1,68.65,1493.2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6794-HKIAJ,Female,1,0,0,14,1,0,78.85,1043.8,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2619-WFQWU,Female,0,1,1,37,1,1,95.25,3314.15,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3570-YUEKJ,Female,1,1,0,11,1,1,82.9,880.05,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
7011-CVEUC,Male,1,1,0,10,1,1,89.8,914.3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
7547-EKNFS,Male,1,0,0,64,1,0,102.1,6688.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5453-AXEPF,Female,1,1,0,68,1,1,60.65,3975.9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
0480-KYJVA,Male,0,1,1,66,1,1,25.7,1714.55,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3689-MOZGR,Male,0,1,1,28,1,0,92.9,2768.35,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
4592-IWTJI,Male,1,1,0,72,0,1,63.1,4685.55,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
7758-UJWYS,Male,0,1,0,23,1,0,19.3,486.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
4274-OWWYO,Female,0,0,0,13,1,1,85.95,1215.65,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1971-DTCZB,Female,0,1,1,24,1,0,64.35,1558.65,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
9498-FIMXL,Male,0,0,0,1,1,0,20.75,20.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2236-HILPA,Female,1,1,0,1,0,1,24.8,24.8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7932-WPTDS,Male,0,0,1,48,1,1,78.75,3682.45,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
3074-GQWYX,Female,1,1,0,30,1,1,90.05,2627.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5619-PTMIK,Female,1,0,0,49,1,0,103.0,5166.2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
8942-DBMHZ,Female,0,0,0,1,1,0,73.5,73.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
6419-ZTTLE,Male,0,0,0,1,1,1,69.8,69.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1104-TNLZA,Male,0,0,0,10,1,1,45.55,402.6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0052-DCKON,Male,0,0,1,6,1,0,19.65,100.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2560-QTSBS,Male,1,1,0,72,1,1,116.05,8404.9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0621-TSSMU,Male,0,0,0,18,1,0,23.75,424.5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9803-FTJCG,Male,0,0,0,1,1,1,25.0,25,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5780-INQIK,Female,0,0,0,1,1,0,43.95,43.95,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
9239-ZBZZV,Male,0,0,0,5,1,0,96.5,492.55,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
8894-JVDCV,Female,1,1,0,25,1,0,88.4,2191.15,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
5002-GCQFH,Female,0,1,1,65,1,0,91.55,5963.95,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
6928-ONTRW,Female,1,0,0,3,1,1,70.3,235.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9786-IJYDL,Male,0,1,1,7,0,0,58.85,465.7,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
4012-ZTHBR,Female,0,0,1,2,1,0,80.55,188.1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0277-BKSQP,Female,0,0,0,15,1,1,79.75,1111.85,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0362-RAOQO,Male,0,0,0,2,1,1,19.9,33.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4789-KWMXN,Female,0,1,0,40,1,0,63.9,2635,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3518-FSTWG,Male,1,0,0,5,1,1,70.25,331.9,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2277-DJJDL,Male,0,0,0,3,1,1,19.45,69.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0504-HHAPI,Male,0,1,0,70,1,0,101.0,7085.5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2896-TBNBE,Female,0,1,1,41,1,1,101.6,3930.55,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
7395-XWZOY,Female,0,1,1,72,1,1,116.8,8456.75,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
6203-HBZPA,Female,0,0,0,40,1,0,65.1,2586,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4573-JKNAE,Female,0,1,0,19,1,1,96.8,1743.05,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1309-BXVOQ,Female,0,1,1,2,1,1,73.55,145.4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3082-WQRVY,Female,0,1,1,39,1,1,24.2,914.6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0330-BGYZE,Male,0,0,1,10,1,0,24.8,223.9,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7516-GMHUV,Male,0,1,1,64,1,1,109.2,6741.15,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
6510-UPNKS,Male,0,0,0,4,1,0,25.25,101.9,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
6986-IXNDM,Male,0,1,1,24,1,1,20.8,469.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8805-JNRAZ,Male,0,0,0,65,1,1,74.2,4805.65,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2897-DOVND,Male,0,0,0,10,1,0,19.75,208.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7326-RIGQZ,Female,0,1,1,12,0,0,29.2,309.1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1116-FRYVH,Female,0,0,0,21,0,0,35.1,770.4,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1320-REHCS,Female,0,0,0,1,1,1,19.55,19.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1143-NMNQJ,Female,1,0,0,11,1,1,95.15,997.65,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
8605-ITULD,Male,0,0,1,3,1,0,20.85,60.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0870-VEMYL,Male,0,1,1,53,1,0,64.15,3491.55,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
7026-YMSBE,Female,0,0,0,57,1,1,112.95,6465,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
3800-LYTRK,Female,0,0,0,14,1,0,59.1,772.85,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
4625-LAMOB,Female,0,0,0,38,1,0,20.05,678.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6629-CZTTH,Male,0,1,0,9,1,1,68.95,593.85,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1814-WFGVS,Female,0,1,1,36,1,1,92.9,3379.25,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
7721-JXEAW,Female,0,0,1,13,0,0,30.15,382.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5117-ZSMHQ,Female,0,0,0,48,0,1,44.8,2104.55,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
8495-PRWFH,Male,0,0,1,1,0,0,33.6,33.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
0298-XACET,Female,0,1,0,45,1,0,25.5,1121.05,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4351-QLCSU,Female,0,0,0,1,1,1,55.0,55,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
