customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1777-JYQPJ,Male,0,0,0,2,0,0,24.3,38.45,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6376-GAHQE,Male,0,0,0,4,1,0,77.85,299.2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3401-URHDA,Male,0,0,0,51,1,0,59.9,3043.6,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
8631-XVRZL,Male,0,0,0,9,1,1,20.15,163.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3853-LYGAM,Male,0,0,0,17,1,1,95.65,1640,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
6979-ZNSFF,Female,0,0,0,8,1,1,87.05,762.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5751-USDBL,Male,0,1,1,46,1,0,81.0,3846.35,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5680-LQOGP,Female,0,0,0,68,1,1,82.45,5646.6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9931-DCEZH,Male,0,0,1,28,1,1,54.4,1516.6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1898-JSNDC,Female,0,0,0,39,1,1,58.6,2224.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0315-LVCRK,Male,0,0,0,11,1,0,84.8,888.75,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3911-RSNHI,Female,0,1,0,71,0,1,61.4,4310.35,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2410-CIYFZ,Male,0,0,1,2,1,0,20.4,42.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4248-HCETZ,Male,1,1,0,30,1,1,79.65,2365.15,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
5505-OVWQW,Female,0,0,0,17,1,0,20.15,353.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1867-TJHTS,Female,0,0,0,58,1,1,79.8,4526.85,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4429-WYGFR,Male,0,0,0,26,1,0,49.15,1237.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2817-LVCPP,Female,0,0,0,50,1,0,19.4,1023.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5056-FIMPT,Female,0,0,1,43,1,1,106.0,4532.3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4521-WFJAI,Male,0,0,0,56,1,1,25.95,1444.05,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6569-KTMDU,Female,0,0,0,1,1,0,19.1,19.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8809-XKHMD,Male,0,1,0,72,1,1,100.55,7325.1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0396-YCHWO,Male,0,1,0,36,1,1,95.4,3474.2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0867-LDTTC,Male,0,0,0,5,1,0,75.15,392.65,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4822-NGOCH,Female,0,0,0,13,1,1,84.45,1058.6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
9844-FELAJ,Female,1,1,1,70,1,1,107.9,7475.85,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3148-AOIQT,Female,0,1,0,69,1,1,24.95,1718.35,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8679-JOEVF,Female,1,0,0,16,1,0,59.4,1023.9,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
8395-ETZKQ,Male,1,1,1,68,1,0,19.5,1193.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
6692-YQHXC,Male,0,0,0,16,1,1,69.95,1205.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3889-VWBID,Male,0,1,1,68,1,0,82.85,5776.45,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9754-CLVZW,Female,0,1,1,26,0,0,38.85,1025.15,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1432-FPAXX,Female,0,0,0,29,0,1,30.6,856.35,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7080-TNUWP,Male,0,1,0,70,1,1,95.0,6602.9,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0496-AHOOK,Male,0,1,0,24,1,0,74.4,1712.9,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2468-SJFLM,Male,0,0,0,1,1,1,74.3,74.3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
3181-VTHOE,Male,0,1,0,70,0,1,51.05,3635.15,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4803-AXVYP,Female,1,0,0,38,1,1,99.55,3734.25,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
3884-HCSWG,Female,0,0,0,17,1,1,70.0,1144.5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4567-AKPIA,Female,0,1,1,41,1,1,109.1,4454.25,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5077-DXTCG,Female,0,0,0,1,1,1,45.3,45.3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7901-HXJVA,Male,0,0,0,14,1,0,76.45,1117.55,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5649-ANRML,Male,1,0,0,2,1,1,95.1,180.25,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
4892-VLANZ,Male,0,0,0,1,1,0,19.8,19.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
7968-QUXNS,Male,0,0,0,6,1,0,18.95,110.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2919-HBCJO,Female,0,0,0,4,1,1,76.65,333.6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4236-XPXAV,Female,0,1,1,5,1,1,99.15,465.05,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
8903-WMRNW,Female,0,1,0,15,1,0,101.75,1669.4,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2452-SNHFZ,Female,0,0,0,47,1,0,75.45,3545.1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3629-WEAAM,Female,0,0,0,8,1,0,64.1,504.05,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
6029-CSMJE,Male,0,0,0,17,0,1,25.65,440.2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
9909-DFRJA,Female,0,0,0,26,1,1,95.85,2475.35,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9099-FTUHS,Female,0,0,0,23,1,0,54.4,1249.25,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3030-YZADT,Male,0,0,0,9,1,0,44.95,431,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
7410-KTVFV,Male,0,1,0,18,1,1,49.55,878.35,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
5150-ITWWB,Male,1,0,0,3,1,1,94.85,335.75,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1345-ZUKID,Male,0,0,0,14,1,0,19.35,324.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6429-SHBCB,Male,0,0,0,19,1,0,69.6,1394.55,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
9281-OFDMF,Male,1,0,0,39,1,0,90.7,3413.25,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1834-WULEG,Male,0,1,1,24,1,0,20.25,439.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4893-GYUJU,Female,0,0,0,50,1,1,19.35,1033,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4578-PHJYZ,Male,0,1,1,52,1,1,68.75,3482.85,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7272-QDCKA,Male,0,0,0,28,1,0,100.2,2688.45,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8908-SLFCJ,Female,0,0,0,21,1,1,20.85,435.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6968-MHOMU,Male,0,1,0,58,0,1,45.0,2689.35,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
7395-IGJOS,Male,1,1,0,17,1,0,81.5,1329.2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2834-SPCJV,Male,0,1,0,52,1,0,84.1,4348.65,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
6734-CKRSM,Female,0,0,0,3,1,0,20.0,63.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1265-ZFOSD,Female,0,1,0,64,1,1,81.3,5129.3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
7890-VYYWG,Male,1,1,0,3,0,1,36.45,93.7,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
5197-LQXXH,Female,0,1,0,71,1,1,83.3,5894.5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9907-SWKKF,Female,1,0,0,1,0,0,25.05,25.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
3457-PQBYH,Female,0,1,1,58,1,0,20.3,1160.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0587-DMGBH,Female,0,0,0,8,1,1,49.85,365.55,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5384-ZTTWP,Female,0,1,1,15,1,0,19.8,272.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3745-HRPHI,Male,0,1,1,66,0,0,54.65,3632,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
7636-OWBPG,Male,1,0,0,12,0,1,29.35,381.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1231-YNDEK,Male,0,0,0,58,1,1,19.15,1035.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
6397-JNZZG,Female,1,1,0,43,0,0,55.55,2342.2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0570-BFQHT,Female,0,0,0,9,1,0,80.55,653.9,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4393-OBCRR,Female,0,0,0,3,1,0,20.25,71.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3523-QRQLL,Female,0,1,1,22,1,1,69.5,1498.2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
8564-LDKFL,Male,0,1,0,40,1,1,106.0,4178.65,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3696-DFHHB,Female,0,0,0,68,1,0,25.5,1821.8,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0895-DQHEW,Male,0,1,0,54,1,1,104.3,5278.15,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
4717-GHADL,Female,0,0,0,50,1,1,79.6,4024.2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5501-TVMGM,Male,0,0,0,1,1,1,55.25,55.25,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5879-HMFFH,Female,0,1,0,72,1,0,88.05,6520.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
6772-WFQRD,Male,0,0,1,40,1,1,20.4,854.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3810-DVDQQ,Female,0,1,1,72,1,1,117.6,8308.9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
6972-SNKKW,Female,0,0,0,6,1,0,20.0,109.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3694-GLTJM,Female,0,0,0,5,1,1,19.65,92.05,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
8550-XSXUQ,Male,0,1,0,48,1,1,70.55,3420.5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
8149-RSOUN,Female,0,0,0,1,1,1,93.85,93.85,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
4359-INNWN,Female,0,0,0,17,1,0,20.05,337.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0585-EGDDA,Male,0,1,0,40,1,1,80.0,3168.75,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4032-RMHCI,Female,0,1,1,41,0,0,35.4,1412.4,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0549-CYCQN,Male,1,0,0,51,1,1,79.6,3974.7,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3481-JHUZH,Male,0,1,0,41,1,1,80.25,3439,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3896-ZVNET,Female,0,1,1,24,1,0,24.7,571.75,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8205-VSLRB,Male,0,1,0,70,1,0,77.3,5498.2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5960-MVTUK,Male,0,0,0,3,0,1,29.75,96.85,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3082-VQXNH,Male,0,1,0,3,0,0,29.8,94.4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4013-UBXWQ,Female,0,0,0,7,1,1,74.65,521.1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0750-EKNGL,Male,0,0,0,7,1,0,20.75,141.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5519-NPHVG,Female,0,0,0,12,1,1,94.2,1046.1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
8043-PNYSD,Male,0,1,1,63,1,0,19.55,1245.6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9938-EKRGF,Female,0,0,0,15,1,0,84.45,1287.85,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
2703-AMTUL,Male,0,1,1,36,1,0,53.65,1939.35,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0928-JMXNP,Male,1,1,0,4,0,1,29.9,118.25,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4825-XJGDM,Female,0,0,0,61,0,0,43.7,2696.55,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
5402-HTOTQ,Male,0,0,0,16,1,0,55.3,875.35,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7850-THJMU,Female,0,1,1,26,1,0,19.65,494.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3890-RTCMS,Male,0,0,0,16,1,1,49.45,799,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
8849-GYOKR,Female,0,1,0,54,1,0,106.55,5763.3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3717-FDJFU,Male,0,0,1,5,1,0,20.45,106.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3665-JATSN,Female,0,0,0,19,0,1,39.7,710.05,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
7966-YOTQW,Male,0,0,0,10,1,1,54.5,568.2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8806-EAGWC,Male,0,0,0,3,1,0,55.15,159.15,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8853-TZDGH,Female,0,0,0,72,1,1,111.6,8012.75,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
4324-BZCKL,Female,0,1,1,10,1,1,55.55,551.3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6924-TDGMT,Male,0,1,0,11,1,1,20.55,184.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9710-ZUSHQ,Female,1,0,0,37,1,1,106.75,4056.75,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
8123-QBNAZ,Female,0,1,1,36,1,1,104.5,3684.95,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
3629-ZNKXA,Male,1,0,0,17,1,1,101.8,1752.45,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4827-LTQRJ,Female,1,1,1,66,1,1,110.6,7210.85,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5482-VXSXJ,Male,0,0,0,22,1,1,93.2,2157.3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
7365-BVCJH,Male,0,0,0,1,0,1,24.4,24.4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9620-ENEJV,Female,0,0,0,6,1,0,70.55,433.95,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4183-WCSEP,Male,0,0,0,31,1,1,78.45,2435.15,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0689-DSXGL,Female,0,1,1,52,1,0,85.8,4433.3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
6818-DJXAA,Female,0,0,1,10,1,1,91.1,964.35,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
9722-UJOJR,Male,0,1,1,29,1,1,70.75,1974.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
6778-EICRF,Male,0,1,1,24,1,0,74.8,1821.2,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2662-NNTDK,Male,0,0,0,65,1,0,24.8,1600.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4132-KALRO,Female,0,0,0,4,1,1,100.85,399.25,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3902-FOIGH,Male,1,1,0,12,1,1,101.35,1218.55,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
6772-KSATR,Male,0,0,0,1,1,1,81.7,81.7,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7112-OPOTK,Male,0,0,0,33,1,0,68.25,2171.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2874-YXVVA,Female,0,0,0,34,1,1,105.1,3634.8,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
